Freq.,Vout.,Phase.
1.99053585276749e+005,3.88541405628847e+000,-1.39918852955883e+002
2.50593616813637e+005,4.71631317810843e-001,-1.47848644266637e+002
3.15478672240097e+005,-3.11908869740152e+000,-1.54956434483908e+002
3.97164117362142e+005,-6.84462450460036e+000,-1.61257437449594e+002
5.00000000000000e+005,-1.06685331982598e+001,-1.66855340661217e+002
Step,Information:,Run=38,Run:,38/100
5.00000000000000e+000,-4.50779954270833e+000,-1.51677082911817e+002
6.29462705897084e+000,7.68615602559153e-001,-1.62494445706299e+002
7.92446596230557e+000,5.72582444847779e+000,-1.75910129627933e+002
9.97631157484440e+000,1.02437554849895e+001,1.68254751969084e+002
1.25594321575479e+001,1.42039837555289e+001,1.50484547431371e+002
1.58113883008419e+001,1.75171103775575e+001,1.31586200873236e+002
1.99053585276749e+001,2.01503236847258e+001,1.12574484109649e+002
2.50593616813636e+001,2.21386262927601e+001,9.44490416441601e+001
3.15478672240097e+001,2.35717542818349e+001,7.79752943526258e+001
3.97164117362141e+001,2.45656060775971e+001,6.35779068749981e+001
5.00000000000000e+001,2.52346512243123e+001,5.13646367237003e+001
6.29462705897084e+001,2.56754467743414e+001,4.12222926514224e+001
7.92446596230557e+001,2.59615569274851e+001,3.29196774411031e+001
9.97631157484440e+001,2.61454060942916e+001,2.61841964209716e+001
1.25594321575479e+002,2.62627569100021e+001,2.07473108865776e+001
1.58113883008419e+002,2.63373232592913e+001,1.63664214868337e+001
1.99053585276749e+002,2.63845423676285e+001,1.28323326071104e+001
2.50593616813636e+002,2.64143408306480e+001,9.96911069711184e+000
3.15478672240097e+002,2.64330439461400e+001,7.63049123056601e+000
3.97164117362141e+002,2.64446460783489e+001,5.69507217810328e+000
5.00000000000000e+002,2.64516345227662e+001,4.06137423698027e+000
6.29462705897084e+002,2.64555110307229e+001,2.64321508690902e+000
7.92446596230557e+002,2.64571098937293e+001,1.36552267282806e+000
9.97631157484441e+002,2.64567758002276e+001,1.60559674570458e-001
1.25594321575479e+003,2.64544378486913e+001,-1.03553316488573e+000
1.58113883008419e+003,2.64495953405712e+001,-2.28598499845776e+000
1.99053585276749e+003,2.64412132706072e+001,-3.65653246044905e+000
2.50593616813636e+003,2.64275081400532e+001,-5.21850336867982e+000
3.15478672240097e+003,2.64055860082392e+001,-7.05181416174963e+000
3.97164117362141e+003,2.63708746581118e+001,-9.24767523754208e+000
5.00000000000001e+003,2.63162753607099e+001,-1.19104769057806e+001
6.29462705897085e+003,2.62309634465976e+001,-1.51577759049539e+001
7.92446596230558e+003,2.60988302269786e+001,-1.91164704655729e+001
9.97631157484441e+003,2.58967554823074e+001,-2.39123185385840e+001
1.25594321575479e+004,2.55933184107534e+001,-2.96497520936802e+001
1.58113883008419e+004,2.51491703733272e+001,-3.63814565060635e+001
1.99053585276749e+004,2.45206591845274e+001,-4.40748759201929e+001
2.50593616813637e+004,2.36673560819479e+001,-5.25943094278509e+001
3.15478672240097e+004,2.25611762099625e+001,-6.17211390105860e+001
3.97164117362142e+004,2.11916967727631e+001,-7.12155412358472e+001
5.00000000000001e+004,1.95632798592600e+001,-8.08879900149685e+001
6.29462705897085e+004,1.76853891101183e+001,-9.06344538331408e+001
7.92446596230558e+004,1.55625292171185e+001,-1.00414334695517e+002
9.97631157484442e+004,1.31900924062007e+001,-1.10188765456910e+002
1.25594321575479e+005,1.05585025210578e+001,-1.19859028191484e+002
1.58113883008419e+005,7.66325566717081e+000,-1.29244845930788e+002
1.99053585276749e+005,4.51456470721904e+000,-1.38120132082198e+002
2.50593616813637e+005,1.14017501482146e+000,-1.46285211709378e+002
3.15478672240097e+005,-2.42003950746993e+000,-1.53629430599910e+002
3.97164117362142e+005,-6.12331789821821e+000,-1.60152518487923e+002
5.00000000000000e+005,-9.93172152752066e+000,-1.65948099765244e+002
Step,Information:,Run=39,Run:,39/100
5.00000000000000e+000,-4.03680594899399e+000,-1.51505874096714e+002
6.29462705897084e+000,1.23607555771091e+000,-1.62515415727109e+002
7.92446596230557e+000,6.18447507779355e+000,-1.76109421892952e+002
9.97631157484440e+000,1.06879794329452e+001,1.67895488784405e+002
1.25594321575479e+001,1.46282152790537e+001,1.49993315753644e+002
1.58113883008419e+001,1.79168970151746e+001,1.31003247335179e+002
1.99053585276749e+001,2.05236066381459e+001,1.11948717582477e+002
2.50593616813636e+001,2.24863621150050e+001,9.38285469650254e+001
3.15478672240097e+001,2.38973777369890e+001,7.73974121629076e+001
3.97164117362141e+001,2.48737453032623e+001,6.30644924597897e+001
5.00000000000000e+001,2.55299041497024e+001,5.09233128022500e+001
6.29462705897084e+001,2.59616768809031e+001,4.08507918963241e+001
7.92446596230557e+001,2.62416904028636e+001,3.26103089812332e+001
9.97631157484440e+001,2.64215168459786e+001,2.59270737320844e+001
1.25594321575479e+002,2.65362530560958e+001,2.05322261961962e+001
1.58113883008419e+002,2.66091341377248e+001,1.61837288387543e+001
1.99053585276749e+002,2.66552689483182e+001,1.26732296002737e+001
2.50593616813636e+002,2.66843644768469e+001,9.82559611079056e+000
3.15478672240097e+002,2.67026001321142e+001,7.49516213571542e+000
3.97164117362141e+002,2.67138717294904e+001,5.56084521674559e+000
5.00000000000000e+002,2.67205961733088e+001,3.92116855160432e+000
6.29462705897084e+002,2.67242186434150e+001,2.48960824729706e+000
7.92446596230557e+002,2.67255188411458e+001,1.19037713596810e+000
9.97631157484441e+002,2.67247772837380e+001,-4.53895156920742e-002
1.25594321575479e+003,2.67218357340164e+001,-1.28314106954363e+000
1.58113883008419e+003,2.67160646979646e+001,-2.58821951372407e+000
1.99053585276749e+003,2.67062324554260e+001,-4.02905818399602e+000
2.50593616813636e+003,2.66902517225409e+001,-5.68030699271309e+000
3.15478672240097e+003,2.66647602825794e+001,-7.62580811314040e+000
3.97164117362141e+003,2.66244719406820e+001,-9.96113117146840e+000
5.00000000000001e+003,2.65612217636782e+001,-1.27949873513035e+001
6.29462705897085e+003,2.64626474107645e+001,-1.62481957361108e+001
7.92446596230558e+003,2.63105466574439e+001,-2.04479694352857e+001
9.97631157484441e+003,2.60792141237350e+001,-2.55144608306689e+001
1.25594321575479e+004,2.57345611640025e+001,-3.15369364054797e+001
1.58113883008419e+004,2.52354368517094e+001,-3.85409922081104e+001
1.99053585276749e+004,2.45386359812844e+001,-4.64577603949095e+001
2.50593616813637e+004,2.36074623222267e+001,-5.51168725217741e+001
3.15478672240097e+004,2.24203158534917e+001,-6.42823982553084e+001
3.97164117362142e+004,2.09735897500221e+001,-7.37238567965524e+001
5.00000000000001e+004,1.92760140448663e+001,-8.32817549997680e+001
6.29462705897085e+004,1.73378366355958e+001,-9.28860040643855e+001
7.92446596230558e+004,1.51617063784658e+001,-1.02518731546524e+002
9.97631157484442e+004,1.27404853105064e+001,-1.12147023495758e+002
1.25594321575479e+005,1.00631392550346e+001,-1.21665569145424e+002
1.58113883008419e+005,7.12549484328752e+000,-1.30884851096117e+002
1.99053585276749e+005,3.93933219525129e+000,-1.39576116123866e+002
2.50593616813637e+005,5.33938911658367e-001,-1.47546409529875e+002
3.15478672240097e+005,-3.05024934105777e+000,-1.54697190896932e+002
3.97164117362142e+005,-6.77100816331162e+000,-1.61039733239818e+002
5.00000000000000e+005,-1.05915851621312e+001,-1.66675107371901e+002
Step,Information:,Run=40,Run:,40/100
5.00000000000000e+000,-2.87733895462010e+000,-1.53087710372619e+002
6.29462705897084e+000,2.34884573529625e+000,-1.64398542078815e+002
7.92446596230557e+000,7.23499541463851e+000,-1.78260109475515e+002
9.97631157484440e+000,1.16620796343541e+001,1.65555675219822e+002
1.25594321575479e+001,1.55172758740029e+001,1.47583548530333e+002
1.58113883008419e+001,1.87211578855473e+001,1.28659250446325e+002
1.99053585276749e+001,2.12522042527675e+001,1.09787893674043e+002
2.50593616813636e+001,2.31539209813704e+001,9.19247276882315e+001
3.15478672240097e+001,2.45195519021768e+001,7.57770008039711e+001
3.97164117362141e+001,2.54641222900481e+001,6.17185526858659e+001
5.00000000000000e+001,2.60988741054531e+001,4.98235015021014e+001
6.29462705897084e+001,2.65165937541011e+001,3.99616559815310e+001
7.92446596230557e+001,2.67875234580662e+001,3.18964847800418e+001
9.97631157484440e+001,2.69615332077922e+001,2.53566664798141e+001
1.25594321575479e+002,2.70725663905081e+001,2.00779575330176e+001
1.58113883008419e+002,2.71430990329187e+001,1.58229687361443e+001
1.99053585276749e+002,2.71877489530923e+001,1.23875513173891e+001
2.50593616813636e+002,2.72159089027722e+001,9.60018027550347e+000
3.15478672240097e+002,2.72335588324707e+001,7.31820188585311e+000
3.97164117362141e+002,2.72444691138872e+001,5.42301502738320e+000
5.00000000000000e+002,2.72509790489502e+001,3.81517627523472e+000
6.29462705897084e+002,2.72544876605644e+001,2.40983048148576e+000
7.92446596230557e+002,2.72557501079229e+001,1.13257021150133e+000
9.97631157484441e+002,2.72550387148634e+001,-8.43131371542471e-002
1.25594321575479e+003,2.72522015904618e+001,-1.30528169345909e+000
1.58113883008419e+003,2.72466313478090e+001,-2.59481555335631e+000
1.99053585276749e+003,2.72371385174646e+001,-4.02058109616209e+000
2.50593616813636e+003,2.72217063573179e+001,-5.65654456307575e+000
3.15478672240097e+003,2.71970843129226e+001,-7.58596726386982e+000
3.97164117362141e+003,2.71581572408545e+001,-9.90401583211344e+000
5.00000000000001e+003,2.70970136339874e+001,-1.27193502783591e+001
6.29462705897085e+003,2.70016493187229e+001,-1.61534310054153e+001
7.92446596230558e+003,2.68543306223497e+001,-2.03353952335735e+001
9.97631157484441e+003,2.66298844523313e+001,-2.53894816871847e+001
1.25594321575479e+004,2.62946612583059e+001,-3.14122107365805e+001
1.58113883008419e+004,2.58075360802821e+001,-3.84401148282587e+001
1.99053585276749e+004,2.51244731886158e+001,-4.64178519881616e+001
2.50593616813637e+004,2.42067522888440e+001,-5.51876276481665e+001
3.15478672240097e+004,2.30296540768980e+001,-6.45201018565491e+001
3.97164117362142e+004,2.15859571472893e+001,-7.41817125850786e+001
5.00000000000001e+004,1.98810219088428e+001,-8.39996451149423e+001
6.29462705897085e+004,1.79225213841124e+001,-9.38814054281370e+001
7.92446596230558e+004,1.57118328694977e+001,-1.03778693552651e+002
9.97631157484442e+004,1.32426132910426e+001,-1.13622632194366e+002
1.25594321575479e+005,1.05074222325554e+001,-1.23273953601094e+002
1.58113883008419e+005,7.50822541840288e+000,-1.32523453334155e+002
1.99053585276749e+005,4.26369456033190e+000,-1.41146110755180e+002
2.50593616813637e+005,8.08375241646725e-001,-1.48973766178529e+002
3.15478672240097e+005,-2.81498478665020e+000,-1.55941460116407e+002
3.97164117362142e+005,-6.56447046372372e+000,-1.62090297382071e+002
5.00000000000000e+005,-1.04050877035656e+001,-1.67541368521896e+002
Step,Information:,Run=41,Run:,41/100
5.00000000000000e+000,-2.18012186229222e+000,-1.54419613183942e+002
6.29462705897084e+000,3.00621183879654e+000,-1.66284046787295e+002
7.92446596230557e+000,7.83110770675902e+000,1.79302458697346e+002
9.97631157484440e+000,1.21723735138941e+001,1.62610115013348e+002
1.25594321575479e+001,1.59175839607890e+001,1.44237406437691e+002
1.58113883008419e+001,1.89938944115511e+001,1.25087115146752e+002
1.99053585276749e+001,2.13923113941873e+001,1.06203009196710e+002
2.50593616813636e+001,2.31705359367278e+001,8.85280327424315e+001
3.15478672240097e+001,2.44321906483923e+001,7.27129153197078e+001
3.97164117362141e+001,2.52962484057122e+001,5.90593993244619e+001
5.00000000000000e+001,2.58725472652594e+001,4.75803743579361e+001
6.29462705897084e+001,2.62497642375207e+001,3.81062582721627e+001
7.92446596230557e+001,2.64935209695611e+001,3.03813144318482e+001
9.97631157484440e+001,2.66496904206974e+001,2.41287683443472e+001
1.25594321575479e+002,2.67491743934299e+001,1.90865356148591e+001
1.58113883008419e+002,2.68122961612797e+001,1.50227724628835e+001
1.99053585276749e+002,2.68522141002186e+001,1.17398255708152e+001
2.50593616813636e+002,2.68773566225025e+001,9.07239014427904e+000
3.15478672240097e+002,2.68930754042034e+001,6.88323147505413e+000
3.97164117362141e+002,2.69027332363834e+001,5.05820216969705e+000
5.00000000000000e+002,2.69084027985422e+001,3.50135049568564e+000
6.29462705897084e+002,2.69113032366189e+001,2.13041841319295e+000
7.92446596230557e+002,2.69120591212048e+001,8.72781568530864e-001
9.97631157484441e+002,2.69108339092662e+001,-3.38228989430303e-001
1.25594321575479e+003,2.69073654960429e+001,-1.56672649029307e+000
1.58113883008419e+003,2.69009117710896e+001,-2.87749668865725e+000
1.99053585276749e+003,2.68900963351156e+001,-4.33913628346658e+000
2.50593616813636e+003,2.68726263198102e+001,-6.02712001578159e+000
3.15478672240097e+003,2.68448344803354e+001,-8.02668775300980e+000
3.97164117362141e+003,2.68009784729804e+001,-1.04352011812655e+001
5.00000000000001e+003,2.67322213583171e+001,-1.33631874573105e+001
6.29462705897085e+003,2.66252457426012e+001,-1.69325871790882e+001
7.92446596230558e+003,2.64605764173106e+001,-2.12697903518999e+001
9.97631157484441e+003,2.62109913444946e+001,-2.64903299306096e+001
1.25594321575479e+004,2.58409445680830e+001,-3.26730119017111e+001
1.58113883008419e+004,2.53085072251124e+001,-3.98262892643708e+001
1.99053585276749e+004,2.45711693507164e+001,-4.78601174655101e+001
2.50593616813637e+004,2.35948204383563e+001,-5.65862013097120e+001
3.15478672240097e+004,2.23617249623113e+001,-6.57626136630785e+001
3.97164117362142e+004,2.08718646726124e+001,-7.51680254231820e+001
5.00000000000001e+004,1.91358533640602e+001,-8.46616140428161e+001
6.29462705897085e+004,1.71638019180015e+001,-9.41913884026471e+001
7.92446596230558e+004,1.49569733003084e+001,-1.03749417007832e+002
9.97631157484442e+004,1.25067741209534e+001,-1.13302807419850e+002
1.25594321575479e+005,9.80158553864590e+000,-1.22739891452057e+002
1.58113883008419e+005,6.83780179065828e+000,-1.31864765467487e+002
1.99053585276749e+005,3.62844618737279e+000,-1.40447572451005e+002
2.50593616813637e+005,2.03889650064781e-001,-1.48300502838635e+002
3.15478672240097e+005,-3.39506512900078e+000,-1.55333297032514e+002
3.97164117362142e+005,-7.12654938378861e+000,-1.61564750291132e+002
5.00000000000000e+005,-1.09545677213167e+001,-1.67100615485787e+002
Step,Information:,Run=42,Run:,42/100
5.00000000000000e+000,-2.93056831229568e+000,-1.53570275538322e+002
6.29462705897084e+000,2.28574315489667e+000,-1.65032443150451e+002
7.92446596230557e+000,7.15597310764665e+000,-1.79060039927031e+002
9.97631157484440e+000,1.15591145931401e+001,1.64586209187311e+002
1.25594321575479e+001,1.53811673132657e+001,1.46463015241932e+002
1.58113883008419e+001,1.85437130376977e+001,1.27434868714848e+002
1.99053585276749e+001,2.10290378540543e+001,1.08530113904158e+002
2.50593616813636e+001,2.28860414791813e+001,9.07090030807102e+001
3.15478672240097e+001,2.42126196496000e+001,7.46637424749377e+001
3.97164117362141e+001,2.51261491474583e+001,6.07427899455045e+001
5.00000000000000e+001,2.57379564326033e+001,4.89961459910388e+001
6.29462705897084e+001,2.61395857431637e+001,3.92768888571323e+001
7.92446596230557e+001,2.63996360917675e+001,3.13396292795619e+001
9.97631157484440e+001,2.65664683171947e+001,2.49099416076046e+001
1.25594321575479e+002,2.66728427994915e+001,1.97238541847249e+001
1.58113883008419e+002,2.67403846889787e+001,1.55458878162254e+001
1.99053585276749e+002,2.67831302130169e+001,1.21744063227598e+001
2.50593616813636e+002,2.68100871433765e+001,9.44046837515003e+000
3.15478672240097e+002,2.68269863015572e+001,7.20384589351613e+000
3.97164117362141e+002,2.68374402403874e+001,5.34813945143596e+000
5.00000000000000e+002,2.68436914500085e+001,3.77589884002562e+000
6.29462705897084e+002,2.68470837662923e+001,2.40410692982770e+000
7.92446596230557e+002,2.68483474678045e+001,1.16010878117920e+000
9.97631157484441e+002,2.68477551341332e+001,-2.20608169676818e-002
1.25594321575479e+003,2.68451803082186e+001,-1.20505063326264e+000
1.58113883008419e+003,2.68400714657862e+001,-2.45137818781809e+000
1.99053585276749e+003,2.68313368084551e+001,-3.82652274843324e+000
2.50593616813636e+003,2.68171184397484e+001,-5.40197718817931e+000
3.15478672240097e+003,2.67944158689691e+001,-7.25821647508552e+000
3.97164117362141e+003,2.67584988596084e+001,-9.48735930771155e+000
5.00000000000001e+003,2.67020339287642e+001,-1.21949647195270e+001
6.29462705897085e+003,2.66138549572482e+001,-1.54998335761497e+001
7.92446596230558e+003,2.64773779930361e+001,-1.95298348906815e+001
9.97631157484441e+003,2.62688695024456e+001,-2.44108547607234e+001
1.25594321575479e+004,2.59562128600925e+001,-3.02458707588692e+001
1.58113883008419e+004,2.54994370746788e+001,-3.70839536773977e+001
1.99053585276749e+004,2.48545867876391e+001,-4.48870734408031e+001
2.50593616813637e+004,2.39814406236507e+001,-5.35140396411102e+001
3.15478672240097e+004,2.28525165009202e+001,-6.27435576109356e+001
3.97164117362142e+004,2.14578739227522e+001,-7.23373879499331e+001
5.00000000000001e+004,1.98016405724357e+001,-8.21096682949872e+001
6.29462705897085e+004,1.78921769593926e+001,-9.19569082526798e+001
7.92446596230558e+004,1.57325659556881e+001,-1.01830954249840e+002
9.97631157484442e+004,1.33175393104497e+001,-1.11676115833058e+002
1.25594321575479e+005,1.06386909254522e+001,-1.21372472699456e+002
1.58113883008419e+005,7.69478085221377e+000,-1.30724097317665e+002
1.99053585276749e+005,4.50034708372814e+000,-1.39503784292003e+002
2.50593616813637e+005,1.08676385219766e+000,-1.47526209257866e+002
3.15478672240097e+005,-2.50436276622835e+000,-1.54703039017999e+002
