Freq.	V(out)
Step Information: Run=1  (Run: 1/100)
3.15478672240097e+004	(2.35444141066314e+001dB,-6.30133814043591e+001°)
3.97164117362142e+004	(2.21531953748845e+001dB,-7.28486754705423e+001°)
5.00000000000001e+004	(2.04889421632118e+001dB,-8.29087406219085e+001°)
6.29462705897085e+004	(1.85568953017606e+001dB,-9.30644590745729e+001°)
7.92446596230558e+004	(1.63586475583183e+001dB,-1.03232200198138e+002°)
9.97631157484442e+004	(1.38899577208854e+001dB,-1.13314856367587e+002°)
1.25594321575479e+005	(1.11466851680512e+001dB,-1.23154534273418e+002°)
1.58113883008419e+005	(8.13462995642090e+000dB,-1.32534651691132e+002°)
1.99053585276749e+005	(4.87600582297813e+000dB,-1.41234028914908e+002°)
2.50593616813637e+005	(1.40786003937056e+000dB,-1.49096226327455e+002°)
3.15478672240097e+005	(-2.22585230892822e+000dB,-1.56070471043378e+002°)
3.97164117362142e+005	(-5.98303130666820e+000dB,-1.62210126407429e+002°)
5.00000000000000e+005	(-9.82904881216135e+000dB,-1.67644820224259e+002°)
Step Information: Run=52  (Run: 52/100)
5.00000000000000e+000	(-5.23749451122960e+000dB,-1.49536337190722e+002°)
6.29462705897084e+000	(7.33485769891403e-002dB,-1.60285340593650e+002°)
7.92446596230557e+000	(5.07387072016526e+000dB,-1.73583111939433e+002°)
9.97631157484440e+000	(9.64706268239637e+000dB,1.70717377564875e+002°)
1.25594321575479e+001	(1.36752796288677e+001dB,1.53057833030883e+002°)
1.58113883008419e+001	(1.70663947257654e+001dB,1.34200542265821e+002°)
1.99053585276749e+001	(1.97813052752810e+001dB,1.15129323659774e+002°)
2.50593616813636e+001	(2.18470884696686e+001dB,9.68402138788513e+001°)
3.15478672240097e+001	(2.33469292972705e+001dB,8.01226810418480e+001°)
3.97164117362141e+001	(2.43935542137931e+001dB,6.54395905416658e+001°)
5.00000000000000e+001	(2.51015959829526e+001dB,5.29348644150499e+001°)
6.29462705897084e+001	(2.55697746638975e+001dB,4.25203481189938e+001°)
7.92446596230557e+001	(2.58744293654821e+001dB,3.39777551029269e+001°)
9.97631157484440e+001	(2.60705308002223e+001dB,2.70384032929798e+001°)
1.25594321575479e+002	(2.61958446468157e+001dB,2.14323875108338e+001°)
1.58113883008419e+002	(2.62755308874410e+001dB,1.69132590034434e+001°)
1.99053585276749e+002	(2.63260186431709e+001dB,1.32671822461731e+001°)
2.50593616813636e+002	(2.63578937442223e+001dB,1.03136696241465e+001°)
3.15478672240097e+002	(2.63779109811606e+001dB,7.90236975133131e+000°)
3.97164117362141e+002	(2.63903408268203e+001dB,5.90837662062561e+000°)
5.00000000000000e+002	(2.63978462160573e+001dB,4.22727716492874e+000°)
6.29462705897084e+002	(2.64020392777656e+001dB,2.77045880634747e+000°)
7.92446596230557e+002	(2.64038221592473e+001dB,1.46083918639929e+000°)
9.97631157484441e+002	(2.64035791026499e+001dB,2.29007363261273e-001°)
1.25594321575479e+003	(2.64012588446174e+001dB,-9.90308865775241e-001°)
1.58113883008419e+003	(2.63963646368328e+001dB,-2.26155733502235e+000°)
1.99053585276749e+003	(2.63878507066542e+001dB,-3.65155515560698e+000°)
2.50593616813636e+003	(2.63739060964034e+001dB,-5.23261689839481e+000°)
3.15478672240097e+003	(2.63515876750667e+001dB,-7.08558132956675e+000°)
3.97164117362141e+003	(2.63162438620743e+001dB,-9.30252243785977e+000°)
5.00000000000001e+003	(2.62606544939707e+001dB,-1.19886008870971e+001°)
6.29462705897085e+003	(2.61738174427853e+001dB,-1.52619477327826e+001°)
7.92446596230558e+003	(2.60393798120301e+001dB,-1.92496297692491e+001°)
9.97631157484441e+003	(2.58339159476347e+001dB,-2.40768202211722e+001°)
1.25594321575479e+004	(2.55256837214714e+001dB,-2.98461631094861e+001°)
1.58113883008419e+004	(2.50751089514158e+001dB,-3.66070111298392e+001°)
1.99053585276749e+004	(2.44385841970520e+001dB,-4.43221525371545e+001°)
2.50593616813637e+004	(2.35761490397480e+001dB,-5.28511453225426e+001°)
3.15478672240097e+004	(2.24605887597767e+001dB,-6.19725589381040e+001°)
3.97164117362142e+004	(2.10824839595944e+001dB,-7.14471800536044e+001°)
5.00000000000001e+004	(1.94469744993290e+001dB,-8.10892353089070e+001°)
6.29462705897085e+004	(1.75638782307393e+001dB,-9.07998375220934e+001°)
7.92446596230558e+004	(1.54376677420523e+001dB,-1.00543158191663e+002°)
9.97631157484442e+004	(1.30634652679865e+001dB,-1.10283867016289e+002°)
1.25594321575479e+005	(1.04313150385575e+001dB,-1.19925442483496e+002°)
1.58113883008419e+005	(7.53630242755535e+000dB,-1.29288585185932e+002°)
1.99053585276749e+005	(4.38825881054638e+000dB,-1.38147106609378e+002°)
2.50593616813637e+005	(1.01463350341910e+000dB,-1.46300410524500e+002°)
3.15478672240097e+005	(-2.54487996581057e+000dB,-1.53636524640884e+002°)
3.97164117362142e+005	(-6.24759626527397e+000dB,-1.60153878479428e+002°)
5.00000000000000e+005	(-1.00555841367368e+001dB,-1.65945047455263e+002°)
Step Information: Run=53  (Run: 53/100)
5.00000000000000e+000	(-2.77137791416038e+000dB,-1.52200137436469e+002°)
6.29462705897084e+000	(2.46688364756540e+000dB,-1.63546122097734e+002°)
7.92446596230557e+000	(7.36708196024447e+000dB,-1.77419031893622e+002°)
9.97631157484440e+000	(1.18112650174633e+001dB,1.66397395558941e+002°)
1.25594321575479e+001	(1.56868344777995e+001dB,1.48423293814253e+002°)
1.58113883008419e+001	(1.89134199661416e+001dB,1.29480331747367e+002°)
1.99053585276749e+001	(2.14675321690502e+001dB,1.10565153637109e+002°)
2.50593616813636e+001	(2.33904387368167e+001dB,9.26334513675703e+001°)
3.15478672240097e+001	(2.47737727558816e+001dB,7.64004102035736e+001°)
3.97164117362141e+001	(2.57319908100971e+001dB,6.22505056048922e+001°)
5.00000000000000e+001	(2.63766260759388e+001dB,5.02668510424049e+001°)
6.29462705897084e+001	(2.68011840772982e+001dB,4.03248113563324e+001°)
7.92446596230557e+001	(2.70766974179734e+001dB,3.21902308984528e+001°)
9.97631157484440e+001	(2.72537144644626e+001dB,2.55920220092536e+001°)
1.25594321575479e+002	(2.73666929407546e+001dB,2.02650223671865e+001°)
1.58113883008419e+002	(2.74384720874582e+001dB,1.59704463395891e+001°)
1.99053585276749e+002	(2.74839154136028e+001dB,1.25026520647281e+001°)
2.50593616813636e+002	(2.75125774158457e+001dB,9.68870724228117e+000°)
3.15478672240097e+002	(2.75305425724915e+001dB,7.38470467906822e+000°)
3.97164117362141e+002	(2.75416477550812e+001dB,5.47095246839914e+000°)
5.00000000000000e+002	(2.75482737191670e+001dB,3.84706024468391e+000°)
6.29462705897084e+002	(2.75518442902755e+001dB,2.42733957310155e+000°)
7.92446596230557e+002	(2.75531279143501e+001dB,1.13662958932350e+000°)
9.97631157484441e+002	(2.75524014751558e+001dB,-9.34860577957634e-002°)
1.25594321575479e+003	(2.75495098890379e+001dB,-1.32816506476234e+000°)
1.58113883008419e+003	(2.75438341841113e+001dB,-2.63260348360408e+000°)
1.99053585276749e+003	(2.75341625663482e+001dB,-4.07523525918604e+000°)
2.50593616813636e+003	(2.75184408026666e+001dB,-5.73087410381549e+000°)
3.15478672240097e+003	(2.74933585589851e+001dB,-7.68372991807990e+000°)
3.97164117362141e+003	(2.74537080843458e+001dB,-1.00300242076449e+001°)
5.00000000000001e+003	(2.73914381015645e+001dB,-1.28795503107615e+001°)
6.29462705897085e+003	(2.72943404798912e+001dB,-1.63548918008805e+001°)
7.92446596230558e+003	(2.71443986000903e+001dB,-2.05861132417154e+001°)
9.97631157484441e+003	(2.69160769299126e+001dB,-2.56978782490000e+001°)
1.25594321575479e+004	(2.65753182070408e+001dB,-3.17862501509814e+001°)
1.58113883008419e+004	(2.60806314084537e+001dB,-3.88861844365852e+001°)
1.99053585276749e+004	(2.53877772577998e+001dB,-4.69399375688263e+001°)
2.50593616813637e+004	(2.44580557738060e+001dB,-5.57875579861463e+001°)
3.15478672240097e+004	(2.32668670759352e+001dB,-6.51990809696461e+001°)
3.97164117362142e+004	(2.18069006778924e+001dB,-7.49419560608200e+001°)
5.00000000000001e+004	(2.00829594611426e+001dB,-8.48439979479970e+001°)
6.29462705897085e+004	(1.81017680532458e+001dB,-9.48096408381354e+001°)
7.92446596230558e+004	(1.58638815195019e+001dB,-1.04781382987565e+002°)
9.97631157484442e+004	(1.33630403419078e+001dB,-1.14675794196485e+002°)
1.25594321575479e+005	(1.05933755346560e+001dB,-1.24338809591942e+002°)
1.58113883008419e+005	(7.55973128265035e+000dB,-1.33553629931209e+002°)
1.99053585276749e+005	(4.28391552473354e+000dB,-1.42099395706068e+002°)
2.50593616813637e+005	(8.02652824831333e-001dB,-1.49821743272762e+002°)
3.15478672240097e+005	(-2.84061530282163e+000dB,-1.56672501151002e+002°)
3.97164117362142e+005	(-6.60447797337288e+000dB,-1.62706683820431e+002°)
5.00000000000000e+005	(-1.04550264125772e+001dB,-1.68054097923746e+002°)
Step Information: Run=54  (Run: 54/100)
5.00000000000000e+000	(-3.88855031444655e+000dB,-1.48732360758905e+002°)
6.29462705897084e+000	(1.43196731340119e+000dB,-1.59582259709304e+002°)
7.92446596230557e+000	(6.44219194127116e+000dB,-1.72960765993890e+002°)
9.97631157484440e+000	(1.10255005615896e+001dB,1.71269077753167e+002°)
1.25594321575479e+001	(1.50638432376065e+001dB,1.53539956450888e+002°)
1.58113883008419e+001	(1.84640629956636e+001dB,1.34609409556537e+002°)
1.99053585276749e+001	(2.11859835752946e+001dB,1.15462704061331e+002°)
2.50593616813636e+001	(2.32562264341072e+001dB,9.71016664589871e+001°)
3.15478672240097e+001	(2.47583133126029e+001dB,8.03214384260157e+001°)
3.97164117362141e+001	(2.58057259599363e+001dB,6.55873541613365e+001°)
5.00000000000000e+001	(2.65138115310932e+001dB,5.30426228619410e+001°)
6.29462705897084e+001	(2.69817553124608e+001dB,4.25967970248593e+001°)
7.92446596230557e+001	(2.72861280321362e+001dB,3.40290758609633e+001°)
9.97631157484440e+001	(2.74819876665057e+001dB,2.70686366862142e+001°)
1.25594321575479e+002	(2.76071179170629e+001dB,2.14438908817933e+001°)
1.58113883008419e+002	(2.76866703583473e+001dB,1.69070516008477e+001°)
1.99053585276749e+002	(2.77370585623503e+001dB,1.32431484163854e+001°)
2.50593616813636e+002	(2.77688524197796e+001dB,1.02706414658877e+001°)
3.15478672240097e+002	(2.77887914587833e+001dB,7.83811462417457e+000°)
3.97164117362141e+002	(2.78011302004061e+001dB,5.81950550930907e+000°)
5.00000000000000e+002	(2.78085123025099e+001dB,4.10907987071844e+000°)
6.29462705897084e+002	(2.78125234744593e+001dB,2.61666408560349e+000°)
7.92446596230557e+002	(2.78140267711746e+001dB,1.26329221700611e+000°)
9.97631157484441e+002	(2.78133463839901e+001dB,-2.27470796674465e-002°)
1.25594321575479e+003	(2.78103373478371e+001dB,-1.30955117520610e+000°)
1.58113883008419e+003	(2.78043559649231e+001dB,-2.66503811262594e+000°)
1.99053585276749e+003	(2.77941260953506e+001dB,-4.16026486356865e+000°)
2.50593616813636e+003	(2.77774771079570e+001dB,-5.87266302919304e+000°)
3.15478672240097e+003	(2.77509087043883e+001dB,-7.88910863818576e+000°)
3.97164117362141e+003	(2.77089173893684e+001dB,-1.03085173640040e+001°)
5.00000000000001e+003	(2.76430075052629e+001dB,-1.32432495201152e+001°)
6.29462705897085e+003	(2.75403305917064e+001dB,-1.68179398065355e+001°)
7.92446596230558e+003	(2.73820030136998e+001dB,-2.11634439175010e+001°)
9.97631157484441e+003	(2.71414292637954e+001dB,-2.64027957021150e+001°)
1.25594321575479e+004	(2.67834746653071e+001dB,-3.26266570938229e+001°)
1.58113883008419e+004	(2.62659341675072e+001dB,-3.98601249449981e+001°)
1.99053585276749e+004	(2.55447267832127e+001dB,-4.80326012998602e+001°)
2.50593616813637e+004	(2.45824749165174e+001dB,-5.69727645639778e+001°)
3.15478672240097e+004	(2.33566957417492e+001dB,-6.64463212349356e+001°)
3.97164117362142e+004	(2.18619753160571e+001dB,-7.62254615673595e+001°)
5.00000000000001e+004	(2.01038476153411e+001dB,-8.61476460535245e+001°)
6.29462705897085e+004	(1.80884836480233e+001dB,-9.61243027738273e+001°)
7.92446596230558e+004	(1.58153803070141e+001dB,-1.06096773449775e+002°)
9.97631157484442e+004	(1.32778624910069e+001dB,-1.15972445442958e+002°)
1.25594321575479e+005	(1.04710709276264e+001dB,-1.25585920293708e+002°)
1.58113883008419e+005	(7.40212457640508e+000dB,-1.34714988573063e+002°)
1.99053585276749e+005	(4.09532234897354e+000dB,-1.43143740696715e+002°)
2.50593616813637e+005	(5.88970295987394e-001dB,-1.50730792869578e+002°)
3.15478672240097e+005	(-3.07323044083911e+000dB,-1.57442749013171e+002°)
3.97164117362142e+005	(-6.85060621349099e+000dB,-1.63346145730477e+002°)
5.00000000000000e+005	(-1.07104110130690e+001dB,-1.68577382946829e+002°)
Step Information: Run=55  (Run: 55/100)
5.00000000000000e+000	(-4.27959324415291e+000dB,-1.49042407652118e+002°)
6.29462705897084e+000	(1.04571083241858e+000dB,-1.59565760212378e+002°)
7.92446596230557e+000	(6.06911937464022e+000dB,-1.72635353612804e+002°)
9.97631157484440e+000	(1.06751705032230e+001dB,1.71880664901179e+002°)
1.25594321575479e+001	(1.47465660822720e+001dB,1.54398765966207e+002°)
1.58113883008419e+001	(1.81890629722596e+001dB,1.35651990350167e+002°)
1.99053585276749e+001	(2.09587067379333e+001dB,1.16604019348135e+002°)
2.50593616813636e+001	(2.30765277263707e+001dB,9.82514951693975e+001°)
3.15478672240097e+001	(2.46209022834943e+001dB,8.14049273233653e+001°)
3.97164117362141e+001	(2.57024185776009e+001dB,6.65572303408217e+001°)
5.00000000000000e+001	(2.64359949123101e+001dB,5.38792108352518e+001°)
6.29462705897084e+001	(2.69219594444865e+001dB,4.33006423072759e+001°)
7.92446596230557e+001	(2.72385862125252e+001dB,3.46123303259813e+001°)
9.97631157484440e+001	(2.74425636665013e+001dB,2.75484617111268e+001°)
1.25594321575479e+002	(2.75729813820651e+001dB,2.18384529015176e+001°)
1.58113883008419e+002	(2.76559427051262e+001dB,1.72335190806315e+001°)
1.99053585276749e+002	(2.77085183852711e+001dB,1.35169337350918e+001°)
2.50593616813636e+002	(2.77417183434520e+001dB,1.05053199107977e+001°)
3.15478672240097e+002	(2.77625726039087e+001dB,8.04567380246493e+000°)
3.97164117362141e+002	(2.77755279981581e+001dB,6.01073874666976e+000°)
5.00000000000000e+002	(2.77833591744278e+001dB,4.29403454497939e+000°)
6.29462705897084e+002	(2.77877478941273e+001dB,2.80510976068175e+000°)
7.92446596230557e+002	(2.77896382652386e+001dB,1.46520149994230e+000°)
9.97631157484441e+002	(2.77894376297148e+001dB,2.03301496525299e-001°)
1.25594321575479e+003	(2.77871038568317e+001dB,-1.04745390308483e+000°)
1.58113883008419e+003	(2.77821373131657e+001dB,-2.35317802497973e+000°)
1.99053585276749e+003	(2.77734767292410e+001dB,-3.78251189466079e+000°)
2.50593616813636e+003	(2.77592797983549e+001dB,-5.40984367421576e+000°)
3.15478672240097e+003	(2.77365496930889e+001dB,-7.31843561360592e+000°)
3.97164117362141e+003	(2.77005478686451e+001dB,-9.60324496410026e+000°)
5.00000000000001e+003	(2.76439167769626e+001dB,-1.23728926497687e+001°)
6.29462705897085e+003	(2.75554406489328e+001dB,-1.57496636341728e+001°)
7.92446596230558e+003	(2.74184392683300e+001dB,-1.98655718870717e+001°)
9.97631157484441e+003	(2.72089940777992e+001dB,-2.48515870693658e+001°)
1.25594321575479e+004	(2.68946353784462e+001dB,-3.08169778491119e+001°)
1.58113883008419e+004	(2.64347359355238e+001dB,-3.78184175096636e+001°)
1.99053585276749e+004	(2.57841840738345e+001dB,-4.58264098698065e+001°)
2.50593616813637e+004	(2.49008763469587e+001dB,-5.47079455892326e+001°)
3.15478672240097e+004	(2.37545508538673e+001dB,-6.42470848105467e+001°)
3.97164117362142e+004	(2.23315753274192e+001dB,-7.42044646457938e+001°)
5.00000000000001e+004	(2.06317387465736e+001dB,-8.43819394699399e+001°)
6.29462705897085e+004	(1.86591799824986e+001dB,-9.46474321028794e+001°)
7.92446596230558e+004	(1.64144245511079e+001dB,-1.04904901410938e+002°)
9.97631157484442e+004	(1.38935130445551e+001dB,-1.15036393001762e+002°)
1.25594321575479e+005	(1.10948545523537e+001dB,-1.24863177503535e+002°)
1.58113883008419e+005	(8.02867471255347e+000dB,-1.34159511533755e+002°)
1.99053585276749e+005	(4.72177999937195e+000dB,-1.42712881018115e+002°)
2.50593616813637e+005	(1.21418218805449e+000dB,-1.50388962735532e+002°)
3.15478672240097e+005	(-2.44946489883134e+000dB,-1.57162097677319e+002°)
3.97164117362142e+005	(-6.22807241550385e+000dB,-1.63105351731658e+002°)
5.00000000000000e+005	(-1.00887787507759e+001dB,-1.68359792818142e+002°)
Step Information: Run=56  (Run: 56/100)
5.00000000000000e+000	(-6.41504636406487e+000dB,-1.49675156850027e+002°)
6.29462705897084e+000	(-1.10463689639020e+000dB,-1.60275393084640e+002°)
7.92446596230557e+000	(3.89894540294027e+000dB,-1.73421532296334e+002°)
9.97631157484440e+000	(8.47996436659849e+000dB,1.71034120968784e+002°)
1.25594321575479e+001	(1.25222986354244e+001dB,1.53525790635747e+002°)
1.58113883008419e+001	(1.59345195352578e+001dB,1.34798826325371e+002°)
1.99053585276749e+001	(1.86762608518505e+001dB,1.15816381325782e+002°)
2.50593616813636e+001	(2.07713288468843e+001dB,9.75612905619625e+001°)
3.15478672240097e+001	(2.22990266913434e+001dB,8.08248185765464e+001°)
3.97164117362141e+001	(2.33692594997784e+001dB,6.60841888399408e+001°)
5.00000000000000e+001	(2.40955777911129e+001dB,5.35017387116494e+001°)
6.29462705897084e+001	(2.45769929818027e+001dB,4.30047448362471e+001°)
7.92446596230557e+001	(2.48907955601105e+001dB,3.43848236284023e+001°)
9.97631157484440e+001	(2.50930223349275e+001dB,2.73782922594805e+001°)
1.25594321575479e+002	(2.52223541490820e+001dB,2.17169995948781e+001°)
1.58113883008419e+002	(2.53046433769339e+001dB,1.71545016412827e+001°)
1.99053585276749e+002	(2.53568078754041e+001dB,1.34762263373275e+001°)
2.50593616813636e+002	(2.53897653664341e+001dB,1.05007914090010e+001°)
3.15478672240097e+002	(2.54104920769132e+001dB,8.07709888802342e+000°)
3.97164117362141e+002	(2.54234066980173e+001dB,6.07979593633530e+000°)
5.00000000000000e+002	(2.54312748177795e+001dB,4.40439874525336e+000°)
6.29462705897084e+002	(2.54357860390349e+001dB,2.96264688367598e+000°)
7.92446596230557e+002	(2.54379107879023e+001dB,1.67827527624142e+000°)
9.97631157484441e+002	(2.54381067702576e+001dB,4.83206181644958e-001°)
1.25594321575479e+003	(2.54364169309449e+001dB,-6.85918093370848e-001°)
1.58113883008419e+003	(2.54324793040899e+001dB,-1.89096882343181e+000°)
1.99053585276749e+003	(2.54254514014410e+001dB,-3.19543428026456e+000°)
2.50593616813636e+003	(2.54138350719913e+001dB,-4.66746548287902e+000°)
3.15478672240097e+003	(2.53951699843567e+001dB,-6.38286713575958e+000°)
3.97164117362141e+003	(2.53655443172974e+001dB,-8.42789803973673e+000°)
5.00000000000001e+003	(2.53188527304265e+001dB,-1.09014835317400e+001°)
6.29462705897085e+003	(2.52457257525988e+001dB,-1.39159786660773e+001°)
7.92446596230558e+003	(2.51320914775577e+001dB,-1.75948828557314e+001°)
9.97631157484441e+003	(2.49574714863016e+001dB,-2.20649606933149e+001°)
1.25594321575479e+004	(2.46934485549598e+001dB,-2.74396157587078e+001°)
1.58113883008419e+004	(2.43033133783139e+001dB,-3.37916599468372e+001°)
1.99053585276749e+004	(2.37444406604641e+001dB,-4.11193719709589e+001°)
2.50593616813637e+004	(2.29745910922042e+001dB,-4.93206526890863e+001°)
3.15478672240097e+004	(2.19610294618092e+001dB,-5.81985419779586e+001°)
